App,TestFilePath,ProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Wait And See,Eager Test,Lazy Test,Lazy Assert,Unknown Test
28623_4.0_hadoop_testgetclusterstatuswithlocaljobrunner,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28623_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28623_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true
28221_4.0_hadoop_testlocaljobrunnerurisubstitution,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28221_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28221_actual.java,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
28553_4.0_hadoop_testcomplexname,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28553_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28553_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
28275_4.0_hadoop_testprintjobqueueinfo,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28275_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28275_actual.java,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
28400_4.0_hadoop_testnewlines,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28400_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28400_actual.java,true,true,false,false,false,false,false,false,false,false,true,false,false,true,true,true,false
28399_4.0_hadoop_testutf8,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28399_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28399_actual.java,true,true,false,false,false,false,false,false,false,false,true,false,false,true,true,true,false
28298_4.0_hadoop_testbzipwithmultibytedelimiter,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28298_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28298_actual.java,true,true,false,false,false,false,false,true,false,false,true,false,false,false,false,true,true
28288_4.0_hadoop_testrecordspanningmultiplesplits,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28288_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28288_actual.java,true,true,false,false,false,false,false,true,false,false,true,false,false,false,false,true,true
28289_4.0_hadoop_testrecordspanningmultiplesplitscompressed,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28289_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28289_actual.java,true,true,false,false,false,false,false,true,false,false,true,false,false,false,false,true,true
28337_4.0_hadoop_testrenamemapoutputforreduce,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28337_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28337_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
28617_4.0_hadoop_testduplicatedownload,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28617_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28617_actual.java,true,true,false,false,false,true,true,true,false,false,false,false,false,true,true,false,true
28493_4.0_hadoop_testgetlocations,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28493_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28493_actual.java,true,false,false,false,false,false,false,true,true,false,false,false,false,true,false,false,false
28249_4.0_hadoop_test2queue,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28249_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28249_actual.java,true,true,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false
28368_4.0_hadoop_testvalueiterator,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28368_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28368_actual.java,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
28369_4.0_hadoop_testvalueiteratorwithcompression,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28369_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28369_actual.java,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
28363_4.0_hadoop_teststatuslimit,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28363_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28363_actual.java,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
28422_4.0_hadoop_testpercentfilter,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28422_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28422_actual.java,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
28390_4.0_hadoop_testformat,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28390_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28390_actual.java,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
28576_4.0_hadoop_testincompatibleshuffleversion,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28576_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28576_actual.java,true,true,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false
28598_4.0_hadoop_testsendmapcount,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28598_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28598_actual.java,true,true,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false
28380_4.0_hadoop_testremove,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28380_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28380_actual.java,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
28271_4.0_hadoop_teststatusupdatedoesnotexitinubermode,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28271_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28271_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
28357_4.0_hadoop_testfinshingattempttimeout,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28357_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28357_actual.java,false,true,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false
28351_4.0_hadoop_teststatusupdatefromunregisteredtask,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28351_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28351_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
28241_4.0_hadoop_testtasklogwithouttasklogdir,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28241_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28241_actual.java,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
28480_4.0_hadoop_testreducetaskstatusstartandfinishtimes,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28480_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28480_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true
28536_4.0_hadoop_testsplitablecodecs2,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28536_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28536_actual.java,true,true,false,false,false,true,false,false,false,false,true,false,false,true,true,true,false
28540_4.0_hadoop_testutf8,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28540_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28540_actual.java,true,true,false,false,false,true,false,false,false,false,true,false,false,true,true,true,false
28375_4.0_hadoop_testformat,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28375_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28375_actual.java,true,true,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false
28505_4.0_hadoop_testgethsdelegationtoken,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28505_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28505_actual.java,true,true,false,false,false,true,true,true,false,false,false,false,false,false,false,true,false
28498_4.0_hadoop_testjobkill,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28498_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28498_actual.java,true,true,false,false,false,true,true,true,false,false,false,false,false,false,false,true,false
28500_4.0_hadoop_testjobkilltimeout,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28500_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28500_actual.java,true,true,false,false,false,true,true,true,false,false,false,false,false,false,false,true,false
28520_4.0_hadoop_testresourcerequestlocalityinvalid,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28520_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28520_actual.java,true,true,false,false,false,true,true,true,false,false,false,false,false,false,false,true,false
28529_4.0_hadoop_testsendjobconf,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28529_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28529_actual.java,true,true,false,false,false,true,true,true,false,false,false,false,false,false,false,true,false
27691_4.0_hadoop_testbuildtarball,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27691_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27691_actual.java,true,true,false,false,false,true,true,true,false,false,false,false,false,true,true,false,false
27689_4.0_hadoop_testconflictingfilesystem,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27689_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27689_actual.java,true,true,false,false,false,true,true,true,false,false,false,false,false,true,true,false,false
27683_4.0_hadoop_testhelp,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27683_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27683_actual.java,true,true,false,false,false,true,true,true,false,false,false,false,false,true,true,false,false
27695_4.0_hadoop_testrecursiveenvironmentreplacement,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27695_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27695_actual.java,true,true,false,false,false,true,true,true,false,false,false,false,false,true,true,false,false
27692_4.0_hadoop_testupload,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27692_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27692_actual.java,true,true,false,false,false,true,true,true,false,false,false,false,false,true,true,false,false
27862_4.0_hadoop_testcheckpointcreatedirect,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27862_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27862_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
27959_4.0_hadoop_testdeterminecachevisibilities,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27959_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27959_actual.java,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,true,false
27734_4.0_hadoop_testjobprioritychange,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27734_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27734_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
27773_4.0_hadoop_testcounterstojsonempty,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27773_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27773_actual.java,true,true,false,false,false,true,false,true,false,false,true,false,true,false,false,false,false
27768_4.0_hadoop_testdefaultfsisusedforhistory,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27768_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27768_actual.java,true,true,false,false,false,true,false,true,false,false,true,false,true,false,false,false,false
27765_4.0_hadoop_testpropertyredactionforjhs,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27765_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27765_actual.java,true,true,false,false,false,true,false,true,false,false,true,false,true,false,false,false,false
28004_4.0_hadoop_testdatesplits,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28004_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28004_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
28008_4.0_hadoop_testevensplits,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28008_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28008_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
28009_4.0_hadoop_testoddsplits,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28009_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28009_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
28010_4.0_hadoop_testsingletonsplit,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28010_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28010_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
27992_4.0_hadoop_testcommonprefix,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27992_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27992_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
27989_4.0_hadoop_testconvertstr,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27989_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27989_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
27984_4.0_hadoop_teststringconvertempty,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27984_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27984_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
28141_4.0_hadoop_testmissingblocks,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28141_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28141_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
28139_4.0_hadoop_testnodeinputsplit,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28139_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28139_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
28134_4.0_hadoop_testsplitplacement,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28134_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28134_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
28095_4.0_hadoop_testlistlocatedstatus,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28095_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28095_actual.java,true,true,false,false,false,true,true,false,false,false,true,false,false,false,false,false,true
28098_4.0_hadoop_testliststatusnestedrecursive,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28098_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28098_actual.java,true,true,false,false,false,true,true,false,false,false,true,false,false,false,false,false,true
28160_4.0_hadoop_testformatcompressedin,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28160_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28160_actual.java,false,true,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false
28161_4.0_hadoop_testnorecordlength,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28161_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28161_actual.java,false,true,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false
28164_4.0_hadoop_testpartialrecordcompressedin,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28164_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28164_actual.java,false,true,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false
28122_4.0_hadoop_testmultipleclose,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28122_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28122_actual.java,true,true,false,false,false,false,false,true,false,false,true,false,false,false,false,true,true
28115_4.0_hadoop_testsafeguardsplittingunsplittablefiles,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28115_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28115_actual.java,true,true,false,false,false,false,false,true,false,false,true,false,false,false,false,true,true
28124_4.0_hadoop_testuncompressedinput,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28124_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28124_actual.java,true,true,false,false,false,false,false,true,false,false,true,false,false,false,false,true,true
28125_4.0_hadoop_testuncompressedinputcontainingcrlf,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28125_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28125_actual.java,true,true,false,false,false,false,false,true,false,false,true,false,false,false,false,true,true
28126_4.0_hadoop_testuncompressedinputcustomdelimiterposvalue,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28126_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28126_actual.java,true,true,false,false,false,false,false,true,false,false,true,false,false,false,false,true,true
28157_4.0_hadoop_testaddinputpathwithmapper,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28157_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28157_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
28683_4.0_hadoop_testruntimeexrun,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28683_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28683_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
28083_4.0_hadoop_testconcurrentcommittaskwithsubdirv2,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28083_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28083_actual.java,true,true,false,false,false,true,false,true,false,false,false,false,false,true,true,false,true
28070_4.0_hadoop_testmapfileoutputcommitterv1,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28070_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28070_actual.java,true,true,false,false,false,true,false,true,false,false,false,false,false,true,true,false,true
28050_4.0_hadoop_testrecoveryv1,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28050_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28050_actual.java,true,true,false,false,false,true,false,true,false,false,false,false,false,true,true,false,true
28014_4.0_hadoop_testfileoutputcommitternullworkpath,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28014_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28014_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
28016_4.0_hadoop_testcommitterfactoryfallbackdefault,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28016_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28016_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
28017_4.0_hadoop_testcommitterfallbackdefault,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28017_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28017_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
28030_4.0_hadoop_testfileoutputformatbinding,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28030_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28030_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
28022_4.0_hadoop_testnamedcommitterfactory,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28022_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28022_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
27979_4.0_hadoop_testcustomoffsets,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27979_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27979_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
27980_4.0_hadoop_testlowerbound,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27980_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27980_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
27981_4.0_hadoop_testupperbound,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27981_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27981_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
27859_4.0_hadoop_testcleanuptokenreferral,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27859_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27859_actual.java,true,true,false,false,false,false,true,false,false,false,false,false,false,true,true,false,true
27860_4.0_hadoop_testgettokensfornamenodes,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27860_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27860_actual.java,true,true,false,false,false,false,true,false,false,false,false,false,false,true,true,false,true
27851_4.0_hadoop_testobtaintokens,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27851_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27851_actual.java,true,true,false,false,false,false,true,false,false,false,false,false,false,true,true,false,true
27830_4.0_hadoop_testcopyfromhostconnectionrejected,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27830_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27830_actual.java,true,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true
27840_4.0_hadoop_testcopyfromhostextrabytes,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27840_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27840_actual.java,true,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true
27842_4.0_hadoop_testinterruptinmemory,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27842_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27842_actual.java,true,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true
27806_4.0_hadoop_testiosortdefaults,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27806_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27806_actual.java,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
27786_4.0_hadoop_testencryptedmerger,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27786_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27786_actual.java,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true,true
27814_4.0_hadoop_testaggregatedtransferrate,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27814_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27814_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true
